Record Id,Account Owner.id,Rating,Account Name,Phone,Fax,Parent Account.id,Website,Ticker Symbol,Account Type,Ownership,Industry,Employees,Annual Revenue,SIC Code,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Last Activity Time,Billing Street,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,Billing Code,Shipping Code,Billing Country,Shipping Country,Description,Layout.id,Account Number,Account Site,Score,Positive Score,Negative Score,Positive Touch Point Score,Touch Point Score,Negative Touch Point Score,Tag,Account Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Territories,Average monthly income,Expected retirement income,Pick List 1,Change Log Time,Dropbox Folder ID,Account Image,Locked,Last Enriched Time,Enrich Status,Record Status
zcrm_318358000002098892,zcrm_318358000000245015,,Celestine Deutschland GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:59,2022-08-29 11:10:17,EUR,1.000000000,2022-08-29 11:10:17,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2022-08-28 17:15:34,,2022-08-29 11:10:17,,,,,,,,false,,,Available
zcrm_318358000002157014,zcrm_318358000000245015,,Polizei Köln,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-30 17:15:24,2023-06-11 17:45:54,EUR,1.000000000,2023-06-11 17:45:54,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2023-06-10 17:15:26,2022-09-04 12:32:52,2023-06-11 17:45:54,,,,,,,,false,,,Available
zcrm_318358000002157041,zcrm_318358000000245015,,Cambio Carsharing,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-30 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,2022-09-04 12:32:52,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002893009,zcrm_318358000000245015,,Stadt Köln,+4922122135397,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-10-23 14:57:48,2021-10-23 14:57:48,EUR,1.000000000,,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,German language only,,,,2021-10-23 14:57:53,,,false,,,Available
zcrm_318358000003013153,zcrm_318358000000245015,,Verona London,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-06 17:15:26,2021-11-06 17:15:26,EUR,1.000000000,,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,false,,,Available
zcrm_318358000003013163,zcrm_318358000000245015,,Lange Immobilien,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-06 17:15:27,2021-11-06 17:15:27,EUR,1.000000000,,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,false,,,Available
zcrm_318358000003013186,zcrm_318358000000245015,,rainbowtrekkers gGmbH,,,,www.rainbowtrekkers.de,,,,Education,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-06 17:15:27,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,Dürener Straße 220,Dürener Straße 220,Köln,Köln,Nordrhein-Westfalen,Nordrhein-Westfalen,50931,50931,Germany,Germany,,,0,,0,0,0,0,0,0,,,2022-02-07 14:06:03,2024-11-24 17:15:28,2022-09-04 12:32:08,2024-11-10 16:45:42,"English language, German language only",,,,2022-01-08 00:33:28,,,false,,,Available
zcrm_318358000003013196,zcrm_318358000000245015,,Arenz Trockenbautechnik,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-06 17:15:27,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000003013206,zcrm_318358000000245015,,Phaedra,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-06 17:15:28,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000003013216,zcrm_318358000000245015,,Allround Team GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-06 17:15:28,2024-02-26 14:28:41,EUR,1.000000000,2024-02-26 14:28:41,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-02-24 17:15:29,,2024-02-26 14:28:41,,,,,,,,false,,,Available
zcrm_318358000003147002,zcrm_318358000000245015,,Julia Neis,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-16 17:15:24,2024-08-23 18:16:36,EUR,1.000000000,2024-08-23 18:16:36,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-08-22 17:15:32,2022-09-04 12:32:08,2024-08-23 18:16:36,,,,,,,,false,,,Available
zcrm_318358000003279339,zcrm_318358000000245015,,DW - Deutsche Welle,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-11-29 17:15:24,2024-05-13 17:47:41,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-05-13 17:47:41,,,,,,,,false,,,Available
zcrm_318358000003610052,zcrm_318358000000245015,,Soylent Green,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-01-01 17:15:29,2024-11-10 16:45:42,EUR,1.000000000,2025-01-12 17:15:24,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-01-12 17:15:24,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000003652005,zcrm_318358000000245015,,Allfinanz Deutsche Vermögensberatung,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-01-06 17:15:24,2022-07-27 14:43:49,EUR,1.000000000,2022-07-27 14:43:49,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-07-26 17:58:43,2022-01-18 10:18:14,2022-07-27 14:43:49,,,,,,,,false,,,Available
zcrm_318358000003691115,zcrm_318358000000245015,,Dominik Duwke - FinanzCoach,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-01-09 17:15:30,2022-09-05 12:20:59,EUR,1.000000000,2022-09-05 12:20:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-08-28 17:15:27,2022-09-04 12:33:00,2022-09-05 12:20:59,,,,,,,,false,,,Available
zcrm_318358000003837165,zcrm_318358000000245015,Active,Die Direktkontakter,,,,https://www.diedirektkontakter.de,,Vendor,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-01-25 17:15:28,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,2022-07-25 08:48:31,2024-11-24 17:15:27,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,2022-07-25 06:48:31,,Available
zcrm_318358000003899001,zcrm_318358000000245015,,VVS - bAV Direktionsbeauftragte,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-01-31 17:15:24,2022-02-19 16:54:10,EUR,1.000000000,2022-02-19 16:54:10,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-02-18 17:15:27,,2022-02-19 16:54:10,,,,,,,,false,,,Available
zcrm_318358000003899011,zcrm_318358000000245015,,VVS,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-01-31 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000004000012,zcrm_318358000000245015,,Rainbow Trekkers,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-02-10 17:15:26,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000004000026,zcrm_318358000000245015,,Deutsche Vermijgensberatung,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-02-10 17:15:28,2022-08-29 11:10:17,EUR,1.000000000,2022-08-29 11:10:17,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-08-28 17:15:34,,2022-08-29 11:10:17,,,,,,,,false,,,Available
zcrm_318358000004037005,zcrm_318358000000245015,,The Black Sheep,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-02-11 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000004037015,zcrm_318358000000245015,,Madelaine Misota,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-02-11 17:15:24,2022-08-06 14:05:14,EUR,1.000000000,2022-08-05 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-08-05 17:15:26,,2022-08-06 14:05:14,,,,,,,,false,,,Available
zcrm_318358000004260033,zcrm_318358000000245015,,Business Factory Birgit Schmeling,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-03-02 17:15:24,2022-08-06 14:05:14,EUR,1.000000000,2022-07-18 15:03:18,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-07-18 15:03:18,2022-07-18 15:03:18,2022-08-06 14:05:14,,,,,,,,false,,,Available
zcrm_318358000004552236,zcrm_318358000000245015,,Thomas L,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-04-04 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000004811003,zcrm_318358000000245015,,Arbeitsagentur Köln Berufsberater,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-04-29 17:15:24,2023-04-16 17:45:59,EUR,1.000000000,2023-04-16 17:45:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:28,2022-09-04 12:33:00,2023-04-16 17:45:59,,,,,,,,false,,,Available
zcrm_318358000005307039,zcrm_318358000000245015,,Google,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-06-14 17:27:01,2023-04-16 17:45:59,EUR,1.000000000,2023-04-16 17:45:59,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:35,2022-09-04 12:32:08,2023-04-16 17:45:59,,,,,,,,false,,,Available
zcrm_318358000005309933,zcrm_318358000000245015,,WorldwideBrands,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-06-16 14:17:20,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005337147,zcrm_318358000000245015,,Affluende - Your Affluence In Germany,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-06-18 17:15:28,2024-02-26 14:28:41,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-02-26 14:28:41,,,,,,,,false,,,Available
zcrm_318358000005420081,zcrm_318358000000245015,,Sozialarbeiter,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-06-30 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005477007,zcrm_318358000000245015,,EducationSky,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-04 13:00:15,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005490013,zcrm_318358000000245015,,Hinge,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-04 17:15:28,2023-04-16 17:45:59,EUR,1.000000000,2023-04-16 17:45:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:28,2022-09-04 12:33:00,2023-04-16 17:45:59,,,,,,,,false,,,Available
zcrm_318358000005625050,zcrm_318358000000245015,,Black Sheep,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-16 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005636027,zcrm_318358000000245015,,REWE Group,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-16 11:36:02,2024-07-25 15:55:49,EUR,1.000000000,2024-07-25 15:55:49,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-07-24 17:15:24,2022-07-16 11:36:03,2024-07-25 15:55:49,,,,,,,,false,,,Available
zcrm_318358000005636042,zcrm_318358000000245015,,MR education services GmbH,+495217701220,,,http://www.mr-education.de/,,,,,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-16 12:32:55,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005636058,zcrm_318358000000245015,,lulu.fm - Lesbisch-schwuler Rundfunk (lulu Media GmbH),,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-16 15:15:17,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:30,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:30,2022-07-16 15:15:18,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005717003,zcrm_318358000000245015,,EYE IN THE SKY PICTURES GERMANY GMBH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-24 10:04:50,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005717020,zcrm_318358000000245015,,REWE digital,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-24 10:31:53,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005717092,zcrm_318358000000245015,,ECC-Weltweit - Expatriate Care Consult Versicherungsmakler GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-24 14:30:43,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:30,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:30,2022-07-24 14:30:59,2024-11-10 16:45:42,German language only,,,,2022-07-25 08:44:55,,,false,,,Available
zcrm_318358000005719002,zcrm_318358000000245015,,Simonov Consulting GmbH,,,,https://www.wladimirsimonov.de,,,,,10,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-24 16:17:42,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,Landshut,,Bavaria,,,,Germany,,"Year founded: 0
Summary: Neue Methode zeigt, wie Finanzdienstleister jeden Tag 2-3 Termin-Anfragen von Neukunden erhalten!

Dank unserer Hilfe machen sich Finanzdienstleiser nun unabhängig von Kaltakquise oder Leads kaufen und ziehen ihre Kunden über soziale Netzwerke magnetisch an.

Lerne durch mein Training, wie Du auch ohne Erfahrung in sozialen Netzwerken mit Deinem Geschäft erfolgreich wirst. Mehr als 100 erfolgreiche Kollegen & Kolleginnen sind der beste Beweis dafür.
Industry: Professional Training and Coaching",zcrm_318358000000032035,0,,0,0,0,0,0,0,,90fqd3ae41211f40b49568e83f0adf2acb081.png,2022-07-24 16:18:12,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005721003,zcrm_318358000000245015,,SHRS Consulting GmbH,,,,https://shrs.de,,,,,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-25 08:08:10,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,Berlin,,Berlin,,,,Germany,,"Year founded: 2016
Summary: Wir helfen D2D'Neulingen, Teamleitern, Geschäftsführern sowie Produktanbietern und Distributionen auf 100-200 Neukunden pro Kopf im Monat mit maximal 5% Widerrfufsqoute und das staple und langfristig.
Industry: Professional Training and Coaching",zcrm_318358000000032035,0,,0,0,0,0,0,0,,90fqd1ef0904df2d84871bbb05c9e38307201.png,2022-07-25 08:08:11,2024-11-24 17:15:28,2022-07-25 08:08:11,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005721052,zcrm_318358000000245015,,Bonnfinanz,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-25 14:53:13,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005736002,zcrm_318358000000245015,,st george british international school,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-26 12:20:47,2022-07-26 12:20:55,EUR,1.000000000,2022-07-26 12:20:56,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2022-07-26 12:20:55,2022-07-26 12:20:56,2022-07-26 12:20:55,,,,,,,,false,,,Available
zcrm_318358000005739046,zcrm_318358000000245015,,36feet.Com,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-26 17:15:33,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005739056,zcrm_318358000000245015,,Bla Bla Car,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-26 17:15:33,2023-04-16 17:45:59,EUR,1.000000000,2023-04-16 17:45:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:28,2022-09-04 12:33:00,2023-04-16 17:45:59,,,,,,,,false,,,Available
zcrm_318358000005754003,zcrm_318358000000245015,,Café Letta,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-27 17:15:26,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005759153,zcrm_318358000000245015,,DVAG Kunden,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-28 17:15:26,2022-09-05 12:20:59,EUR,1.000000000,2022-09-05 12:20:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-07-28 17:15:31,2022-09-04 12:33:00,2022-09-05 12:20:59,,,,,,,,false,,,Available
zcrm_318358000005759163,zcrm_318358000000245015,,DVAG Kunde,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-28 17:15:26,2022-09-05 12:20:59,EUR,1.000000000,2022-09-05 12:20:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-07-28 17:15:31,2022-09-04 12:33:00,2022-09-05 12:20:59,,,,,,,,false,,,Available
zcrm_318358000005759175,zcrm_318358000000245015,,Student - EducationSky,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-28 17:15:27,2022-09-05 12:20:59,EUR,1.000000000,2022-09-05 12:20:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-07-28 17:15:31,2022-09-04 12:33:00,2022-09-05 12:20:59,,,,,,,,false,,,Available
zcrm_318358000005759232,zcrm_318358000000245015,,Allfinanz DVAG,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-28 17:15:35,2023-04-18 17:45:33,EUR,1.000000000,2023-04-18 17:45:33,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2023-04-17 17:15:26,2022-09-04 12:32:08,2023-04-18 17:45:33,,,,,,,,false,,,Available
zcrm_318358000005759248,zcrm_318358000000245015,,aliabdaal,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-28 17:15:37,2022-09-05 12:20:59,EUR,1.000000000,2022-09-05 12:20:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2022-07-28 17:15:38,2022-09-04 12:32:08,2022-09-05 12:20:59,,,,,,,,false,,,Available
zcrm_318358000005771016,zcrm_318358000000245015,,Allfinanz Aktiengesellschaft DVAG,+497274919306,,zcrm_318358000001445008,https://www.allfinanz.ag,,,,Financial Services,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-28 09:58:49,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:30,"46 Goethestrasse Reiskirchen, Hesse, Germany",,Reiskirchen,,Hesse,,,,Germany,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,2022-07-28 09:59:07,2024-11-24 17:15:30,2022-09-06 08:27:21,2024-11-10 16:45:42,German language only,,,,2022-07-28 09:59:00,,,false,2022-07-28 07:58:49,,Available
zcrm_318358000005771053,zcrm_318358000000245015,,ERGO Group AG,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-07-28 10:10:28,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-07-28 10:10:30,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005807328,zcrm_318358000000245015,,Deutsche Pop,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-08-01 17:15:25,2023-04-16 17:45:59,EUR,1.000000000,2023-04-16 17:45:59,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:28,2022-09-04 12:32:52,2023-04-16 17:45:59,,,,,,,,false,,,Available
zcrm_318358000005808003,zcrm_318358000000245015,,Ernst & Young GmbH Düsseldorf,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-08-01 09:27:48,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,0,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-08-01 09:27:57,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005808171,zcrm_318358000000245015,,EUROPAGES,,,,http://www.europages.com,,,,,200,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-08-01 17:25:47,2022-08-01 17:25:47,EUR,1.000000000,2022-08-01 17:25:47,,,,,,,,,France,,"Year founded: 1980
Summary: EUROPAGES is the major B2B sourcing engine in Europe. Europages helps entrepreneurs and professionals gain visibility and qualified business contacts. A highly targeted audience of small and medium sized company professionals. It gives free access to over 3M suppliers from 45 countries.

Finding suppliers on Europages.com is an easy task for buyers thanks to a multilingual search engine, advanced indexing techniques and a precise and methodical classification system of 26 business sectors. Europages.com is available in 26 languages with visitors from more than 200 countries.
Industry: Technology, Information and Internet",zcrm_318358000000032035,0,,0,0,0,0,0,0,,93vo8eebc2333755444fea02625327084d43e.png,2022-08-01 17:25:47,,,,,,,,,,,false,,,Available
zcrm_318358000005872009,zcrm_318358000000245015,,moversxshakers UG,,,,https://moversxshakers.de/,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-08-06 16:21:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:38:04,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000005888001,zcrm_318358000000245015,,Gentleman Barber Clubs,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-08-10 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000006044039,zcrm_318358000000245015,,Kiosk Tiam,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-08-27 17:15:26,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000006513001,zcrm_318358000000245015,,Education Sky Student,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-10-20 17:15:27,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000006626544,zcrm_318358000000245015,,Student Sky Student,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-11-08 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-01-03 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-01-03 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
